Min_hr,Max_hr,Mean_hr,Men_acc_sqrt,Min_acc_x,Max_acc_x,Mean_acc_x,Min_acc_y,Max_acc_y,Mean_acc_y,Min_acc_z,Max_acc_z,Mean_acc_z,Etiquetas multiclase,Etiquetas binarias,ID
-0.2981520962352624,-0.6037054455597096,-0.46196460567247344,2.3680644468746017,-0.4761223091548455,1.8279550586650117,0.2362276392105136,-0.7459754165802318,0.8811890801718846,0.6441065368060341,-0.8255272920148821,-0.4110939748883819,-0.6809673285521938,0.0,0.0,23.0
-0.831837232694562,-1.0761500357981677,-0.9759849036184312,2.3680644468746017,0.09407050019300321,1.344957667097511,0.350192428216038,1.2680208902563825,2.2619380795738135,1.2804269858947466,-0.46807997264677437,0.3332661125541834,-0.4679858472294819,0.0,0.0,23.0
-0.831837232694562,-0.7926832816550928,-0.7364514447756151,0.46089844939167685,-0.747642694558583,-0.9090301602174916,-0.8749290535933495,-0.0746433143013604,-0.2234101193496586,-0.16189936537300176,-0.598060816053359,-0.6961680509302155,-0.6482009468102381,0.0,0.0,23.0
-1.2587853418620016,-1.2651278718935508,-1.2843970823860058,0.46089844939167685,-0.7204906560182093,-0.8553637833766582,-0.8464378563419683,-0.19670369653388248,-0.34176003358410967,-0.28916345519074427,-0.598060816053359,-0.6803306022612248,-0.6482009468102381,0.0,0.0,23.0
-1.1520483145701417,-1.1706389538458593,-1.199069712926977,0.46089844939167685,-0.747642694558583,-0.8821969717970749,-0.8749290535933495,-0.23739049061138984,-0.4009349907013352,-0.3527955000996155,-0.5655656052017128,-0.6803306022612248,-0.6318177559392603,0.0,0.0,23.0
-1.045311287278282,-0.981661117750476,-1.0787889632076226,0.46089844939167685,-0.7747947330989567,-0.8821969717970749,-0.8464378563419683,-0.2780772846888972,-0.44038496211281886,-0.37400618173590594,-0.5655656052017128,-0.664493153592234,-0.6318177559392603,0.0,0.0,23.0
-1.045311287278282,-1.0761500357981677,-1.06131227307746,0.46089844939167685,-0.7747947330989567,-0.9358633486379083,-0.9034202508447307,-0.6646018284252172,-0.815159690521914,-0.7982198144617143,-0.4518323672209513,-0.5536310129092988,-0.5007522289714376,0.0,0.0,23.0
-1.045311287278282,-1.2651278718935508,-1.181593022796814,0.46089844939167685,0.3112868085159932,0.16429737659917637,0.2647188364618947,-0.13567350541762144,-0.3220350478783678,-0.24674209191816346,-0.7280416594599436,-0.8387050889511324,-0.7956496646490386,0.0,0.0,23.0
-1.2587853418620016,-1.454105707988934,-1.3872011419751973,0.46089844939167685,-0.15029784667036056,-0.2918668265479075,-0.21963151681158413,0.7187491702100332,0.5064143517627896,0.6441065368060341,-0.6468036323308282,-0.7436803969371879,-0.7137337102941493,0.0,0.0,23.0
-1.5789964237375815,-1.5485946260366257,-1.5414072313589846,0.46089844939167685,-0.2317539622914818,-0.3723663918091576,-0.3051051085657274,1.0849303169075992,0.9995389944063359,1.089530851168133,-0.5168227889242436,-0.5694684615782895,-0.5335186107133931,0.0,0.0,23.0
